"transcript_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_symbol"
"NM_001270768>STRIP1",0.525016666666667,3.32733695652174,1.82212373880965,0.0752120276010028,0.508043394623823,-4.1055764559506,"STRIP1"
"NM_001351052>STX2",1.19418482539682,-2.6423587673913,1.81941391630854,0.0756313596810376,0.508043394623823,-4.10930724954409,"STX2"
"NM_001178040>STX3",0.686016666666668,5.68594717391304,1.83435890886107,0.0733430578666516,0.508043394623823,-4.08867406058368,"STX3"
"NM_001291586>TMEM106A",-0.804458825396825,1.2325245,-1.82267538840635,0.0751269033756937,0.508043394623823,-4.10481639746933,"TMEM106A"
"NM_001353849>TMEM164",-1.45214481111111,-0.242894515217391,-1.8297126707359,0.0740481109736538,0.508043394623823,-4.09510371250243,"TMEM164"
"NM_001286453>TMTC4",1.66406479365079,-2.07091949782609,1.82369095201929,0.0749704060058947,0.508043394623823,-4.10341666173412,"TMTC4"
"NM_001270508>TNFAIP3",-0.527496349206348,3.43276826086957,-1.82319198708489,0.075047261581911,0.508043394623823,-4.10410445843687,"TNFAIP3"
"NM_001128916>TOMM40",-1.2425403968254,0.123780652173913,-1.83174146757578,0.0737395453334518,0.508043394623823,-4.09229784569162,"TOMM40"
"NM_001018037>VPS13A",0.59659,2.47064036956522,1.81800495678435,0.0758501680111823,0.508043394623823,-4.11124523289752,"VPS13A"
"NM_001331022>VPS26C",-0.968199936507936,0.353950944347826,-1.81813800731292,0.0758294827415652,0.508043394623823,-4.11106227913432,"VPS26C"
"NM_001324133>XPNPEP1",-1.3412731047619,-1.35562086434783,-1.81957634297528,0.0756061694550699,0.508043394623823,-4.10908375602869,"XPNPEP1"
"NM_001289933>ZASP",-2.41074526984127,-1.5757723673913,-1.8276857235297,0.0743574845579029,0.508043394623823,-4.09790444319853,"ZASP"
"NM_001318892>ZNF184",1.1592160984127,-1.18895167826087,1.81704826991908,0.0759990436708016,0.508043394623823,-4.11256041598643,"ZNF184"
"NM_001330513>ZNF26",1.08152696984127,0.34259895,1.82509458273112,0.0747545611692381,0.508043394623823,-4.10148099229925,"ZNF26"
"NM_001113525>ZNF276",-0.819917777777779,3.5493947826087,-1.83162929572949,0.0737565774383584,0.508043394623823,-4.09245304900423,"ZNF276"
"NM_001324247>ZNF37A",0.943732492063491,-2.14113385,1.82231764703753,0.0751820966347449,0.508043394623823,-4.10530931251974,"ZNF37A"
"NM_001324156>ZNF41",-0.949291123809525,-1.2427410423913,-1.82660727222729,0.0745225336292694,0.508043394623823,-4.0993935405707,"ZNF41"
"NM_001363774>ZNF442",-1.05965923492064,-1.71380018913043,-1.8255917524488,0.0746782343552055,0.508043394623823,-4.10079507625649,"ZNF442"
"NM_001355444>ZNF487",-1.25653826984127,-0.807246769565217,-1.82868576023438,0.0742047123962584,0.508043394623823,-4.09652296641099,"ZNF487"
"NM_001353546>ZNF853",-0.745635301587301,0.666006048695652,-1.81762741232097,0.0759088905019994,0.508043394623823,-4.11176432221699,"ZNF853"
"NM_001078166>SRSF1",0.519426666666671,5.08193782608696,1.81646313906839,0.0760902207630956,0.508085311808387,-4.1133645270668,"SRSF1"
"NM_001145153>TMEM71",0.962954873015873,1.00916468695652,1.81619186634258,0.0761325227053733,0.508160535774593,-4.11373724815164,"TMEM71"
"NM_001319230>KIAA0040",0.836010634920638,4.4971,1.81598707975925,0.0761644700181623,0.50816661271694,-4.11401858845151,"KIAA0040"
"NM_001324033>SEMA4B",-0.921871951428572,-0.96037608,-1.81375140047448,0.0765139787930389,0.509253404381474,-4.11708829521011,"SEMA4B"
"NM_001323600>SVIL",-0.496640476190476,3.39361630434783,-1.81397416548975,0.0764790928770596,0.509253404381474,-4.11678256824061,"SVIL"
"NM_001282989>DHRS4",-1.11689627619048,-0.604108256521739,-1.81102188723647,0.0769425223424145,0.509810745111317,-4.12083179150645,"DHRS4"
"NM_001287745>FDFT1",-1.85258068571429,-0.266346310869565,-1.81179403674438,0.0768210873204107,0.509810745111317,-4.11977327373364,"FDFT1"
"NM_001289745>GAPDH",-1.22132798380952,-0.376949506956522,-1.81124516887634,0.0769073904901321,0.509810745111317,-4.12052573970994,"GAPDH"
"NM_001130991>HYOU1",-0.502054285714284,3.88125108695652,-1.81117229080665,0.0769188558736079,0.509810745111317,-4.1206256370234,"HYOU1"
"NM_001365977>SEPTIN1",-0.863964603174602,4.48162173913043,-1.81115606918019,0.0769214081016626,0.509810745111317,-4.12064787229517,"SEPTIN1"
"NM_001258039>SPRY1",-1.13651682539683,-2.58045882608696,-1.81083863993078,0.0769713651691916,0.509810745111317,-4.12108294480988,"SPRY1"
"NM_001366129>TMCO1",0.764623904761907,2.97421243478261,1.8129183295981,0.0766445600574975,0.509810745111317,-4.11823134043616,"TMCO1"
"NM_001305206>ZFP90",0.726364666666667,0.725462676086956,1.81130404913461,0.0768981283339548,0.509810745111317,-4.12044502739226,"ZFP90"
"NM_001170670>ZNHIT6",1.60932265079365,-2.4532277173913,1.81098013770823,0.076949092848549,0.509810745111317,-4.1208890140304,"ZNHIT6"
"NM_001294>CLPTM1",-1.15894777777778,3.71707376086957,-1.81008756243493,0.0770896787817616,0.509959674211327,-4.12211212793645,"CLPTM1"
"NM_001093767>MCRIP1",-1.61798263492064,-0.28015752173913,-1.80990515259522,0.0771184360439287,0.509959674211327,-4.12236202596701,"MCRIP1"
"NM_001321370.1>CD99",2.15696603174603,-1.81596788043478,1.80888797076843,0.0772789625318166,0.510402764636318,-4.12375516085577,"CD99"
"NM_001142589>NFYC",-2.05969411111111,-2.12902108695652,-1.80762161398679,0.0774792059220706,0.511312792648957,-4.12548865382901,"NFYC"
"NM_001305626>CALM2",0.755321111111112,3.13048673913043,1.80729237049416,0.0775313392780113,0.511450692183271,-4.12593918348161,"CALM2"
"NM_001199463>PDCD2",0.893540492063493,1.12576429347826,1.80665132439006,0.0776329291328769,0.511708513966422,-4.12681618067791,"PDCD2"
"NM_001331028>PARP8",0.532120317460319,4.88323304347826,1.80614019982072,0.0777140099775095,0.511779881211702,-4.1275152499033,"PARP8"
"NM_001029840>TCAIM",0.698723158730159,0.896185117391304,1.80599202170752,0.0777375291378186,0.511779881211702,-4.12771788345863,"TCAIM"
"NM_001219>CALU",-0.66503411111111,3.16960893478261,-1.80577607774123,0.0777718149792666,0.511799809749008,-4.12801316197638,"CALU"
"NM_001206984>METTL23",0.84736934920635,2.63204793478261,1.80550648574701,0.077814636495587,0.511875871170047,-4.12838175665128,"METTL23"
"NM_001351745>DCTD",-1.69151423809524,-2.70920546956522,-1.80469014615405,0.0779444235484592,0.511947737942922,-4.12949760183347,"DCTD"
"NM_001316940>FBXL12",1.45765465714286,-0.630484069565217,1.80479523922485,0.0779277049426941,0.511947737942922,-4.12935397494159,"FBXL12"
"NM_001304481>FGD4",0.809605496825398,2.53330935869565,1.80484460042467,0.0779198534174377,0.511947737942922,-4.12928651236947,"FGD4"
"NM_001350499>CCNL2",-1.85736225555556,-2.65107036086957,-1.8032017197818,0.0781815325662386,0.512494806942182,-4.13153103069721,"CCNL2"
"NM_001271581>DNAJC10",0.757965511111111,1.40714157391304,1.80177889115879,0.0784087591358458,0.512494806942182,-4.13347353314703,"DNAJC10"
"NM_001013657>GDPGP1",0.714735428571428,0.363207576086957,1.80174093451217,0.0784148284388789,0.512494806942182,-4.1335253355445,"GDPGP1"
"NM_001286968>JUND",-0.601676825396826,4.66353239130435,-1.80015987616859,0.0786679926338413,0.512494806942182,-4.13568231960207,"JUND"
"NM_001142316>LMO2",-2.21058507936508,-1.31794286956522,-1.80363752629966,0.0781120450095572,0.512494806942182,-4.13093579416283,"LMO2"
"NM_001318750>MSANTD4",0.566429079365081,1.85381304347826,1.80141097010968,0.0784676067149627,0.512494806942182,-4.13397562531862,"MSANTD4"
"NM_001282506>MUC20",-1.83526136507936,-2.06245989130435,-1.80046655798423,0.0786188320495079,0.512494806942182,-4.13526404767737,"MUC20"
"NM_001349974>PACSIN2",-0.865972349206349,1.41592495652174,-1.80176678775537,0.0784106944383496,0.512494806942182,-4.13349005170509,"PACSIN2"
